0	6.968435e+02	-9.769386e+02	0.000000e+00	0.000000e+00	8.350000e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.890171e-01	0.000000e+00	0.000000e+00	-4.578739e-01	-0.000000e+00	0.000000e+00	0.000000e+00	-1.415314e+04	0.000000e+00	-4.149036e+04	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.450000e+01	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	6.883086e+02	-9.697913e+02	0.000000e+00	3.463154e+02	7.863289e+03	0.000000e+00	0.000000e+00	0.000000e+00	-3.436334e-03	8.884327e-01	0.000000e+00	0.000000e+00	-4.590069e-01	-1.128872e-02	0.000000e+00	0.000000e+00	-1.415530e+04	0.000000e+00	-4.384770e+04	-1.277004e+02	0.000000e+00	0.000000e+00	0.000000e+00	1.764893e+01	-5.464609e+01	0.000000e+00	0.000000e+00	-1.968874e-02
1.000000e+00	6.793228e+02	-9.619555e+02	0.000000e+00	6.882457e+02	7.380318e+03	0.000000e+00	0.000000e+00	0.000000e+00	-5.712196e-03	8.879169e-01	0.000000e+00	0.000000e+00	-4.600039e-01	-4.047166e-03	0.000000e+00	0.000000e+00	-1.415744e+04	0.000000e+00	-4.624699e+04	-4.555183e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.162497e+01	-5.477471e+01	0.000000e+00	0.000000e+00	-3.272847e-02
1.500000e+00	6.698805e+02	-9.534193e+02	0.000000e+00	1.025568e+03	6.901439e+03	0.000000e+00	0.000000e+00	0.000000e+00	-5.896089e-03	8.873991e-01	0.000000e+00	0.000000e+00	-4.610019e-01	4.239354e-03	0.000000e+00	0.000000e+00	-1.415957e+04	0.000000e+00	-4.867891e+04	5.436967e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.699160e+00	-5.490356e+01	0.000000e+00	0.000000e+00	-3.378210e-02
2.000000e+00	6.599845e+02	-9.441691e+02	0.000000e+00	1.358056e+03	6.427007e+03	0.000000e+00	0.000000e+00	0.000000e+00	-5.293537e-03	8.868547e-01	0.000000e+00	0.000000e+00	-4.620484e-01	7.295307e-03	0.000000e+00	0.000000e+00	-1.416168e+04	0.000000e+00	-5.113303e+04	9.420000e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.662220e+00	-5.503874e+01	0.000000e+00	0.000000e+00	-3.032973e-02
2.500000e+00	6.496383e+02	-9.341956e+02	0.000000e+00	1.685486e+03	5.957380e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.867442e-03	8.862913e-01	0.000000e+00	0.000000e+00	-4.631282e-01	7.004727e-03	0.000000e+00	0.000000e+00	-1.416376e+04	0.000000e+00	-5.359780e+04	9.275617e+01	0.000000e+00	0.000000e+00	0.000000e+00	-2.468613e+00	-5.517830e+01	0.000000e+00	0.000000e+00	-2.788839e-02
3.000000e+00	6.388452e+02	-9.234949e+02	0.000000e+00	2.007631e+03	5.492922e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.781930e-03	8.857199e-01	0.000000e+00	0.000000e+00	-4.642201e-01	6.191703e-03	0.000000e+00	0.000000e+00	-1.416582e+04	0.000000e+00	-5.606061e+04	8.413247e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.066463e+00	-5.531952e+01	0.000000e+00	0.000000e+00	-2.739844e-02
3.500000e+00	6.276101e+02	-9.120672e+02	0.000000e+00	2.324269e+03	5.033996e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.867179e-03	8.851443e-01	0.000000e+00	0.000000e+00	-4.653167e-01	5.986666e-03	0.000000e+00	0.000000e+00	-1.416786e+04	0.000000e+00	-5.850777e+04	8.311515e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.620692e-01	-5.546144e+01	0.000000e+00	0.000000e+00	-2.788688e-02
4.000000e+00	6.159413e+02	-8.999167e+02	0.000000e+00	2.635181e+03	4.580964e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.976666e-03	8.845636e-01	0.000000e+00	0.000000e+00	-4.664196e-01	6.334824e-03	0.000000e+00	0.000000e+00	-1.416988e+04	0.000000e+00	-6.092459e+04	8.938793e+01	0.000000e+00	0.000000e+00	0.000000e+00	9.646510e-02	-5.560427e+01	0.000000e+00	0.000000e+00	-2.851420e-02
4.500000e+00	6.038501e+02	-8.870518e+02	0.000000e+00	2.940152e+03	4.134186e+03	0.000000e+00	0.000000e+00	0.000000e+00	-5.062627e-03	8.839760e-01	0.000000e+00	0.000000e+00	-4.675323e-01	6.921490e-03	0.000000e+00	0.000000e+00	-1.417186e+04	0.000000e+00	-6.329546e+04	9.887383e+01	0.000000e+00	0.000000e+00	0.000000e+00	5.481989e-02	-5.574846e+01	0.000000e+00	0.000000e+00	-2.900671e-02
