0	6.535668e+02	-1.006405e+03	0.000000e+00	0.000000e+00	9.100000e+03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.788171e-01	0.000000e+00	0.000000e+00	-4.771588e-01	5.428147e-15	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-3.753451e+04	5.471240e-11	0.000000e+00	0.000000e+00	0.000000e+00	-6.065284e-12	-5.700000e+01	0.000000e+00	0.000000e+00	
1.000000e+00	6.389265e+02	-9.933852e+02	0.000000e+00	6.463858e+02	8.099878e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.879371e-03	8.778077e-01	0.000000e+00	0.000000e+00	-4.790131e-01	9.712808e-03	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-4.223076e+04	1.255614e+02	0.000000e+00	0.000000e+00	0.000000e+00	1.868352e+00	-5.724193e+01	0.000000e+00	0.000000e+00	
2.000000e+00	6.226194e+02	-9.775522e+02	0.000000e+00	1.277298e+03	7.114168e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.438748e-03	8.767467e-01	0.000000e+00	0.000000e+00	-4.809523e-01	1.101894e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-4.713234e+04	1.483517e+02	0.000000e+00	0.000000e+00	0.000000e+00	-3.333764e-01	-5.749524e+01	0.000000e+00	0.000000e+00	
3.000000e+00	6.046269e+02	-9.587820e+02	0.000000e+00	1.891062e+03	6.145753e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.506687e-03	8.756663e-01	0.000000e+00	0.000000e+00	-4.829166e-01	1.152345e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-5.216345e+04	1.640737e+02	0.000000e+00	0.000000e+00	0.000000e+00	-2.789311e-02	-5.775213e+01	0.000000e+00	0.000000e+00	
4.000000e+00	5.849453e+02	-9.370102e+02	0.000000e+00	2.485988e+03	5.197606e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.578931e-03	8.745673e-01	0.000000e+00	0.000000e+00	-4.849041e-01	1.241485e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-5.722947e+04	1.841445e+02	0.000000e+00	0.000000e+00	0.000000e+00	-4.929659e-02	-5.801238e+01	0.000000e+00	0.000000e+00	
5.000000e+00	5.636120e+02	-9.122308e+02	0.000000e+00	3.060402e+03	4.272736e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.665507e-03	8.734447e-01	0.000000e+00	0.000000e+00	-4.869234e-01	1.347441e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-6.221730e+04	2.056420e+02	0.000000e+00	0.000000e+00	0.000000e+00	-6.128279e-02	-5.827713e+01	0.000000e+00	0.000000e+00	
6.000000e+00	5.407088e+02	-8.845075e+02	0.000000e+00	3.612688e+03	3.374126e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.770803e-03	8.722940e-01	0.000000e+00	0.000000e+00	-4.889818e-01	1.474905e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-6.699754e+04	2.286862e+02	0.000000e+00	0.000000e+00	0.000000e+00	-7.376988e-02	-5.854736e+01	0.000000e+00	0.000000e+00	
7.000000e+00	5.163660e+02	-8.539830e+02	0.000000e+00	4.141339e+03	2.504656e+03	0.000000e+00	0.000000e+00	0.000000e+00	-4.896769e-03	8.711101e-01	0.000000e+00	0.000000e+00	-4.910878e-01	1.627589e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-7.142929e+04	2.531193e+02	0.000000e+00	0.000000e+00	0.000000e+00	-8.771105e-02	-5.882421e+01	0.000000e+00	0.000000e+00	
8.000000e+00	4.907634e+02	-8.208844e+02	0.000000e+00	4.645000e+03	1.667019e+03	0.000000e+00	0.000000e+00	0.000000e+00	-5.045688e-03	8.698872e-01	0.000000e+00	0.000000e+00	-4.932507e-01	1.809595e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-7.536933e+04	2.786708e+02	0.000000e+00	0.000000e+00	0.000000e+00	-1.031638e-01	-5.910893e+01	0.000000e+00	0.000000e+00	
9.000000e+00	4.641273e+02	-7.855205e+02	0.000000e+00	5.122521e+03	8.636427e+02	0.000000e+00	0.000000e+00	0.000000e+00	-5.219972e-03	8.686190e-01	0.000000e+00	0.000000e+00	-4.954806e-01	2.025599e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-7.868800e+04	3.049710e+02	0.000000e+00	0.000000e+00	0.000000e+00	-1.201818e-01	-5.940289e+01	0.000000e+00	0.000000e+00	
1.000000e+01	4.367198e+02	-7.482687e+02	0.000000e+00	5.572997e+03	9.660780e+01	0.000000e+00	0.000000e+00	0.000000e+00	-5.422060e-03	8.672983e-01	0.000000e+00	0.000000e+00	-4.977888e-01	2.281362e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-8.129400e+04	3.316146e+02	0.000000e+00	0.000000e+00	0.000000e+00	-1.387414e-01	-5.970763e+01	0.000000e+00	0.000000e+00	
1.012953e+01	4.331276e+02	-7.433266e+02	0.000000e+00	5.629335e+03	6.987482e-04	0.000000e+00	0.000000e+00	0.000000e+00	-5.450395e-03	8.671230e-01	0.000000e+00	0.000000e+00	-4.980941e-01	2.317780e-02	0.000000e+00	0.000000e+00	-1.441578e+04	0.000000e+00	-8.157738e+04	3.350727e+02	0.000000e+00	0.000000e+00	0.000000e+00	-1.412538e-01	-5.974797e+01	0.000000e+00	0.000000e+00	
